proteinID,gram
A0A126H9Q7,1
A0A126H9T1,1
A0A126H9U3,1
A0A126HA12,1
A0A126HA28,1
A0A126HA49,1
A0A126HA95,1
A0A126HAB5,1
A0A126HAF2,1
A0A126HAG9,1
A0A126HAL8,1
A0A126HAU5,1
A0A126HAW9,1
A0A126HB40,1
A0A126HB85,1
A0A126HBG7,1
A0A126HBJ1,1
A0A126HBR3,1
A0A126HBX1,1
A0A126HC10,1
A0A126HC27,1
A0A126HC71,1
A0A126HC99,1
A0A126HCD4,1
A0A126HCI8,1
A0A126HCR7,1
A0A126HCU4,1
A0A126HD25,1
A0A126HD76,1
A0A126HDA0,1
A0A126HDI7,1
A0A126HDQ0,1
A0A126HDT8,1
A0A126HDZ8,1
A0A126HE41,1
A0A126HE97,1
A0A126HGE4,0
A0A126HHE3,0
A0A127AVJ5,0
A0A127AVL7,0
A0A127AVV2,0
A0A127AWA8,1
A0A127KM43,0
A0A127KMB1,0
A0A127KMY3,0
A0A127KNA7,0
A0A127KNB2,0
A0A127KNK3,1
A0A127KNP3,0
A0A127KNT9,1
A0A127KPE5,1
A0A139ZVY1,1
A0A140G5S0,0
A0A140G6T8,1
A0A140G755,1
A0A140HM31,1
A0A140IEV4,1
A0A140XAU3,0
A0A140XAX3,0
A0A140XB97,0
A0A140XBJ7,0
A0A140XBX1,0
A0A140XFM4,0
A0A140XFU9,0
A0A140XG79,0
A0A141DZA0,1
A0A141DZM6,1
A0A141DZS5,1
A0A141DZX4,1
A0A141E024,1
A0A141E025,1
A0A141E077,1
A0A141E0M1,1
A0A141E0R4,1
A0A141E0W2,1
A0A141E113,1
A0A141GEY9,0
A0A141HR10,0
A0A141HRE4,0
A0A141HRR0,1
A0A141HSE6,1
A0A141VTP3,1
A0A141VTP8,1
A0A142EZW8,0
A0A142F0E7,0
A0A142F0P6,0
A0A142F120,0
A0A142F145,1
A0A142F1B8,1
A0A142F1N7,1
A0A142F1U1,1
A0A142F240,1
A0A142F2G1,1
A0A142FGF6,0
A0A142IDM2,0
A0A142IE31,0
A0A142IEJ3,0
A0A142IF03,0
A0A142IFH2,0
A0A142IFZ1,0
A0A142IG94,1
A0A142IG96,1
A0A142IIL8,0
A0A142IIR0,0
A0A142K4R9,1
A0A142K516,1
A0A142K5B3,1
A0A142K5K1,1
A0A142K5X7,1
A0A142K646,1
A0A142K691,1
A0A142K6J9,1
A0A142K791,1
A0A142K7G0,1
A0A142K7M8,1
A0A142K7U8,1
A0A142K893,1
A0A142K894,1
A0A142K8I6,1
A0A142K8R0,1
A0A142K908,1
A0A142K909,1
A0A142K9I3,1
A0A142K9U3,1
A0A142KA09,1
A0A142KA99,1
A0A142KAG5,1
A0A142KAP6,1
A0A142KAY0,1
A0A142KB50,1
A0A142KBE3,1
A0A142KBE4,1
A0A142KBM8,1
A0A142KBV5,1
A0A142KC32,1
A0A142KCB0,1
A0A142KCB1,1
A0A142KCJ6,1
A0A142KCT2,1
A0A142ULM3,1
A0A143FHM1,1
A0A143FI36,1
A0A143FIQ9,1
A0A143FJZ6,1
A0A143FL68,1
A0A143FL92,1
A0A143FNU0,1
A0A143FP42,1
A0A143FP66,1
A0A143FPT1,1
A0A143FQ54,1
A0A143FQE0,1
A0A143FQL9,1
A0A143FQU6,1
A0A143FR93,1
A0A159B6C4,1
A0A159B6I5,1
A0A159B702,0
A0A159B703,0
A0A159B7I3,0
A0A159B7R6,0
A0A159BDC5,0
A0A160CAH3,0
A0A160CAJ5,0
A0A160CAN5,0
A0A160CAX9,0
A0A160CB62,0
A0A160CB74,0
A0A160DCJ5,1
A0A160DD15,1
A0A160DD54,1
A0A160DD81,1
A0A160DDJ5,1
A0A160DDR7,1
A0A160DE69,1
A0A160DE94,1
A0A160DEA6,1
A0A160DEE8,1
A0A160DET0,1
A0A160DEU2,1
A0A160DEY2,1
A0A160DF62,1
A0A160DFA2,1
A0A160DFK6,1
A0A160DG57,1
A0A160DGG1,1
A0A160DGI6,1
A0A160DGW5,1
A0A160DH52,1
A0A160DHD6,1
A0A160DHN2,0
A0A160LKP9,1
A0A160LKR7,1
A0A161HB53,0
A0A162CHP9,1
A0A162CJG2,1
A0A162E1U7,1
A0A162E3Y7,0
A0A162EAZ8,0
A0A162EBC2,0
A0A162EBJ1,0
A0A162EKB8,1
A0A162EKX7,1
A0A162ELC8,1
A0A162ELR2,1
A0A166XZ79,1
A0A166Y5E2,1
A0A166Y601,1
A0A166Y6M9,1
A0A166YA13,1
A0A166YB48,1
A0A166YC79,1
A0A166YCP7,1
A0A166YER6,1
A0A166YGS6,1
A0A170PBB1,0
A0A172CND9,0
A0A172JFY8,0
A0A172JG45,0
A0A172JGD2,0
A0A172JGF2,0
A0A172JGI4,0
A0A172JHT5,1
A0A172JIA8,1
A0A172JII6,1
A0A172PZR7,0
A0A172PZY4,0
A0A172Q039,0
A0A172Q173,0
A0A172Q184,0
A0A172Q1S7,0
A0A172Q1Z9,0
A0A173G9C4,1
A0A173G9G9,1
A0A173G9X3,1
A0A173GA43,1
A0A173GAH8,0
A0A173GAI8,0
A0A173GBW4,0
A0A173GCB8,0
A0A173GCC1,0
A0A173GCG8,1
A0A173GCV3,0
A0A173GD86,0
A0A173GDW3,0
A0A173GEP8,0
A0A173H0V8,0
A0A173H2G3,1
A0A182BQ78,1
A0A185AMW9,1
A0A191KBD1,1
A0A191KBF9,1
A0A191KBX4,1
A0A191KC27,1
A0A191VYE0,0
A0A191VYM4,0
A0A191VYU0,0
A0A191ZBS5,0
A0A191ZCU8,0
A0A191ZD42,0
A0A191ZDB6,0
A0A191ZDF3,0
A0A191ZDK6,0
A0A192EZE4,0
A0A192Y5C9,0
A0A192Y6G4,0
A0A192Y6U3,0
A0A192Y6Z1,0
A0A192Y7A7,0
A0A192Y7T2,0
A0A192Y7W2,0
A0A192Y8F4,0
A0A192Y8F8,0
A0A192Y8I1,0
A0A192Y8S8,1
A0A192Y9R9,0
A0A192Y9Y8,0
A0A192Y9Z6,0
A0A192YB64,1
A0A192YBC4,1
A0A192YBK6,1
A0A192YBS4,1
A0A192YBV3,1
A0A192YC02,1
A0A192YC36,1
A0A192YD15,1
A0A192YD90,1
A0A193GXV7,0
A0A193GY71,0
A0A193GYJ3,0
A0A193GYQ9,0
A0A193GYS6,0
A0A193GZ34,0
A0A193GZ38,0
A0A193GZ39,0
A0A193GZJ5,0
A0A193GZV7,0
A0A193H0S3,0
A0A193H0T2,0
A0A193H1Q8,0
A0A193H247,0
A0A193H2M5,0
A0A193H379,0
A0A1A8YFJ2,0
A0A1B0RXF2,1
A0A1B0RXL4,1
A0A1B0T6C8,1
A0A1B0T6G1,0
A0A1B0T6L3,0
A0A1B0TJM4,0
A0A1B0TR30,0
A0A1B0UZW5,0
A0A1B0V7G8,0
A0A1B0VV94,0
A0A1B0VVE1,0
A0A1B0WKU4,0
A0A1B0WL05,0
A0A1B0WL19,0
A0A1B0WMS9,0
A0A1B0WMX5,0
A0A1B0WN79,0
A0A1B0WNC7,0
A0A1B0XVK1,0
A0A1B0XW43,0
A0A1B0Y4N7,1
A0A1B0Y4R9,1
A0A1B0Z008,0
A0A1B0Z086,0
A0A1B0Z0F0,0
A0A1B0Z110,0
A0A1B0Z137,0
A0A1B0Z1E0,0
A0A1B1IM47,1
A0A1B1IM89,1
A0A1B1IMF2,1
A0A1B1IMJ5,1
A0A1B1IMR2,1
A0A1B1IMU2,1
A0A1B1IMZ6,1
A0A1B1IN46,1
A0A1B1IXF5,0
A0A1B1IXL3,0
A0A1B1IY38,0
A0A1B1IY64,1
A0A1B1P706,0
A0A1B1P726,0
A0A1B1P783,1
A0A1B1P7G0,1
A0A1B1P7K2,1
A0A1B1P7Q1,1
A0A1B1P7T9,1
A0A1B1P811,1
A0A1B1P878,1
A0A1B1P8F4,1
A0A1B1P8W7,0
A0A1B1P8X0,0
A0A1B1P9G1,0
A0A1B1PA07,1
A0A1B1PAB5,1
A0A1B1PAF8,1
A0A1B1PAK0,1
A0A1B1PAK9,1
A0A1B1PAN2,1
A0A1B1PAP0,1
A0A1B1PB44,1
A0A1B1PC61,1
A0A1B1PC98,1
A0A1B1PCN5,1
A0A1B1PCT5,1
A0A1B1PD64,0
A0A1B1PDG9,1
A0A1B1PDS2,0
A0A1B1PDY4,0
A0A1B1PEE8,0
A0A1B1PEK8,0
A0A1B1SDV2,1
A0A1B1SDW3,1
A0A1B1SE77,1
A0A1B1SEJ4,0
A0A1B1SEM6,1
A0A1B1SFB0,1
A0A1B1SFI0,1
A0A1B1SFI6,1
A0A1B1SFR4,1
A0A1B1SFX7,1
A0A1B1SGD7,1
A0A1B1SHB7,1
A0A1B1UZH2,0
A0A1B2AMV6,0
A0A1B2AN61,0
A0A1B2AN95,0
A0A1B2ANL3,0
A0A1B2AP23,0
A0A1B2AP83,0
A0A1B2APN3,0
A0A1B2APX0,0
A0A1B2AQ80,0
A0A1B2IAD2,0
A0A1B2IAG1,0
A0A1B2IB04,0
A0A1B2IB44,0
A0A1B2IBY0,0
A0A1B2IC00,0
A0A1B2ICU1,0
A0A1B2IDB9,0
A0A1B2IDD7,0
A0A1B2IE39,0
A0A1B2IED8,0
A0A1B2IEU1,0
A0A1B2IEY6,0
A0A1B2IFQ6,0
A0A1B2IFT1,0
A0A1B2IGM4,0
A0A1B2IH54,0
A0A1B2IHE7,0
A0A1B2IHI6,1
A0A1B2IHJ6,1
A0A1B2IHS6,1
A0A1B3AYA2,1
A0A1B3AYA4,1
A0A1B3AYQ7,1
A0A1B3AYZ8,1
A0A1B3AZC4,1
A0A1B3AZG3,1
A0A1B3AZW8,1
A0A1B3AZZ3,1
A0A1B3B095,1
A0A1B3B0A6,1
A0A1B3B0M0,1
A0A1B3B0M4,1
A0A1B3B0T6,1
A0A1B3B125,1
A0A1B3B1F8,1
A0A1B3B1V0,1
A0A1B3B1X5,1
A0A1B4U3Y9,0
A0A1B4XWW6,0
A0A1B5FP97,0
A0A1C8E990,1
A0A1C8HQ03,0
A0A1C8HSS9,0
A0A1C8HU77,0
A0A1C8HUE2,0
A0A1C8HUI7,0
A0A1C9EHM2,1
A0A1C9EHQ1,1
A0A1C9EHR3,1
A0A1C9EHY4,1
A0A1C9EI81,1
A0A1C9LVX8,0
A0A1C9LX78,1
A0A1C9LX81,1
A0A1C9LXF2,1
A0A1C9LXR8,1
A0A1C9LXX9,1
A0A1C9LY69,1
A0A1C9LYG9,1
A0A1C9LYQ7,1
A0A1C9LZ15,1
A0A1C9LZB1,1
A0A1C9LZI4,1
A0A1C9LZM7,1
A0A1C9LZN8,1
A0A1C9LZT6,1
A0A1C9M032,1
A0A1C9M0Q3,1
A0A1C9M100,1
A0A1C9M182,1
A0A1C9M1F8,1
A0A1C9M1S0,1
A0A1C9M298,1
A0A1C9M331,1
A0A1D3RKJ3,0
A0A1D3RKX2,0
A0A1D3SNQ1,1
A0A1D6X870,1
A0A1D6Z273,1
A0A1D7RNC0,0
A0A1D7SAA7,0
A0A1D7SDE4,0
A0A1D7SES1,0
A0A1D7SFJ7,0
A0A1D7SHK1,0
A0A1D7SJM1,0
A0A1D7SKW9,0
A0A1D7SLU7,0
A0A1D7SN43,0
A0A1D7SNI0,0
A0A1D7SPT1,0
A0A1D7SQI7,0
A0A1D7SS91,0
A0A1D7SWZ7,0
A0A1D7SXT4,0
A0A1D7SY88,0
A0A1D7XFA2,0
A0A1D8EPE3,1
A0A1D8EPP0,1
A0A1D8EQH5,0
A0A1D8ER67,1
A0A1D8ERC4,1
A0A1D8ERN4,1
A0A1D8ES60,0
A0A1D8ESK9,1
A0A1D8ESV1,1
A0A1D8ESW4,1
A0A1D8ET80,1
A0A1D8ETE4,1
A0A1D8ETP4,1
A0A1D8ETQ2,1
A0A1D8ETX7,1
A0A1D8EU28,1
A0A1D8EUA5,1
A0A1D8EUB7,1
A0A1D8EUN9,1
A0A1D8EV63,1
A0A1D8EVH4,1
A0A1D8EVR5,1
A0A1D8EVX2,1
A0A1D8EW81,1
A0A1D8EWA4,1
A0A1D8EWP9,1
A0A1D8EWV0,1
A0A1D8EX27,1
A0A1D8EXK7,0
A0A1D8EXR4,1
A0A1D8EY20,1
A0A1D8EY32,1
A0A1D8EY43,1
A0A1D8EYF9,1
A0A1D8EYS1,1
A0A1D8EYW9,1
A0A1D8EZ70,1
A0A1D8EZL3,1
A0A1D8EZP6,1
A0A1D8EZW7,1
A0A1D8F081,1
A0A1D8F0D2,0
A0A1D8H0F0,1
A0A1D8KHT8,0
A0A1D8KJ75,0
A0A1D8KN94,0
A0A1D8KNU5,0
A0A1D8KS26,0
A0A1D8KS75,0
A0A1D8KTG5,0
A0A1D8KTZ9,0
A0A1D8KU23,0
A0A1D8KU76,0
A0A1D8KUP2,0
A0A1D8KUP8,0
A0A1D9C9S9,0
A0A1D9CAG5,1
A0A1D9CAJ8,1
A0A1G4GQA5,0
A0A1G4GQA8,0
A0A1G5SA77,1
A0A1I9KGA3,0
A0A1I9KK58,1
A0A1I9L2C4,0
A0A1I9L2K1,0
A0A1I9LJ92,0
A0A1I9LK03,0
A0A1I9S3V7,1
A0A1I9S467,1
A0A1I9S4G4,1
A0A1I9S4R1,1
A0A1I9S548,1
A0A1I9S5W9,1
A0A1I9S6P5,1
A0A1I9S6P7,1
A0A1I9S6X5,1
A0A1I9S7K7,1
A0A1I9S7S4,1
A0A1I9S8J3,1
A0A1I9S980,1
A0A1I9S9W3,1
A0A1I9SA30,1
A0A1I9SA50,1
A0A1I9SAS7,1
A0A1I9SB22,1
A0A1I9SBF8,1
A0A1I9SBQ7,1
A0A1I9SBZ0,1
A0A1I9SC79,1
A0A1I9SCK7,1
A0A1I9SCW9,1
A0A1I9SD57,1
A0A1I9SDF9,1
A0A1I9SDP8,1
A0A1I9SDY8,1
A0A1I9SE50,1
A0A1I9SE91,0
A0A1I9SEI7,0
A0A1I9SEQ0,0
A0A1I9SEW5,0
A0A1I9SF63,0
A0A1I9SFB3,0
A0A1J0GNX0,1
A0A1J0GNX2,1
A0A1J0GPP2,1
A0A1J0GPQ4,1
A0A1J0GQ06,1
A0A1J0GQA6,1
A0A1J0GQF0,1
A0A1J0GQZ9,1
A0A1J0GRD2,1
A0A1J0GRQ8,1
A0A1J0GRX5,0
A0A1J0GS71,1
A0A1J0GSF1,0
A0A1J0GSU9,0
A0A1J0GUZ6,0
A0A1J0GV68,0
A0A1J0GVB9,1
A0A1J0GVQ7,0
A0A1J0GVU1,1
A0A1J0GVU2,1
A0A1J0GWE8,0
A0A1J0GWI7,1
A0A1J0MA43,1
A0A1J0MAC4,1
A0A1J0MAF1,1
A0A1J0MAV5,1
A0A1J0MAV6,1
A0A1J0MB42,1
A0A1J0MBC9,1
A0A1J0MBL5,1
A0A1J0MBU5,1
A0A1J0MC10,1
A0A1J0MCN5,1
A0A1J0MCP8,1
A0A1J0MCQ0,1
A0A1J0MD01,1
A0A1J0MDM1,1
A0A1J0MEK5,0
A0A1J0MEU0,0
A0A1J0MEU6,0
A0A1J0MF68,1
A0A1J0MF80,1
A0A1J0MF88,1
A0A1J0MFB0,1
A0A1J0MFI1,1
A0A1J0MFY3,1
A0A1J0MG26,1
A0A1J0MG88,0
A0A1J0MGZ0,0
A0A1J0MH56,0
A0A1J0MH64,0
A0A1J0MHK5,0
A0A1J0MI02,0
A0A1J0MIA3,0
A0A1J0MID5,1
A0A1J0MIF8,1
A0A1J0MIQ5,0
A0A1J0MIT7,1
A0A1J0MIX0,1
A0A1J0MS59,1
A0A1J1JCJ2,0
A0A1K2IXT0,0
A0A1L2BWM4,1
A0A1L2BWX1,0
A0A1L2BYB1,1
A0A1L2C8R8,0
A0A1L2C933,0
A0A1L2C9E5,0
A0A1L2JXL6,1
A0A1L2JXR0,1
A0A1L2JXU9,1
A0A1L2JY70,1
A0A1L4BKS4,0
A0A1L5C033,0
A0A1L5C081,1
A0A1L5C0I6,1
A0A1L5C0Q7,1
A0A1L5C120,1
A0A1L5C173,1
A0A1L5C1J3,1
A0A1L5C1S9,1
A0A1L5C1Z2,1
A0A1L5C2A4,0
A0A1L6BXQ3,1
A0A1L6BY22,1
A0A1L6BY60,1
A0A1L6BYI8,1
A0A1L6BYY2,1
A0A1L6BZ44,1
A0A1L6BZH5,0
A0A1L6Z501,0
A0A1L7DQ41,1
A0A1L7DQJ6,0
A0A1L7DQK7,0
A0A1L7DR43,0
A0A1L7DR54,0
A0A1L7DRY8,0
A0A1L7DRZ7,0
A0A1L7DS69,0
A0A1L7N0Z2,0
A0A1L7N177,0
A0A1L7N1T3,0
A0A1L7N223,0
A0A1L7QNW6,0
A0A1L7QP04,0
A0A1L7QX96,0
A0A1L7R181,0
A0A1M4NDT8,1
A0A1P7WFW9,0
A0A1P8BK51,0
A0A1P8BKD1,1
A0A1P8BKK1,1
A0A1P8BKP8,1
A0A1P8BKR7,1
A0A1P8BKY1,1
A0A1P8BL59,1
A0A1P8BL87,1
A0A1P8BLG2,1
A0A1P8BLK9,1
A0A1P8BLQ4,1
A0A1P8BLX0,1
A0A1P8BM38,1
A0A1P8BM94,1
A0A1P8BMC3,1
A0A1P8BMG9,1
A0A1P8BMN4,1
A0A1P8BMS7,1
A0A1P8CMK4,1
A0A1P8CMK9,1
A0A1P8CWN6,1
A0A1P8D5Q3,1
A0A1P8DTE2,0
A0A1P8DTR0,0
A0A1P8DTY8,0
A0A1P8DU62,1
A0A1P8DUG5,1
A0A1P8DUM2,0
A0A1P8EDQ7,0
A0A1P8L672,0
A0A1P8L6B2,1
A0A1P8VV77,1
A0A1P8VVH0,0
A0A1P8VVM5,1
A0A1P8VVS3,1
A0A1P8VVX9,1
A0A1P8VW89,0
A0A1P8VWC2,0
A0A1Q1PU76,0
A0A1Q1PU83,0
A0A1Q1PUI4,0
A0A1Q1PUL7,0
A0A1Q1PUV5,0
A0A1Q1PUZ7,0
A0A1Q1PV22,0
A0A1Q1PV62,0
A0A1Q1PVC3,0
A0A1Q1PVY4,1
A0A1Q1PW31,1
A0A1Q1PW74,0
A0A1Q1PWA5,0
A0A1Q2U346,0
A0A1R3Y5W5,0
A0A1S5NV50,0
A0A1S5PRV1,1
A0A1S5PRZ0,1
A0A1S5PS05,1
A0A1S5Q8G1,0
A0A1S5QTQ1,1
A0A1S5R1I9,0
A0A1S5RCQ2,1
A0A1S5RCR7,1
A0A1S5S7P9,1
A0A1S5S7W6,1
A0A1S5S860,1
A0A1S5S872,1
A0A1S5S8G7,1
A0A1S5S8I6,1
A0A1S5S8S6,1
A0A1S5S933,1
A0A1S5S937,1
A0A1S5S946,1
A0A1S5S9A7,1
A0A1S5S9D3,1
A0A1S5S9I0,1
A0A1S5S9S2,1
A0A1S5S9U8,1
A0A1S5S9Z7,1
A0A1S5SA46,1
A0A1S5SAF7,1
A0A1S5SAQ4,1
A0A1S5SAR0,1
A0A1S5SAS4,1
A0A1S5SB73,1
A0A1S5SB91,1
A0A1S5SB92,1
A0A1S5SBJ4,1
A0A1S5SBM2,1
A0A1S5SBR4,1
A0A1S5SBZ9,1
A0A1S5SC47,1
A0A1S5SC91,1
A0A1S5SCM9,1
A0A1S5SCT0,1
A0A1S5SCX4,1
A0A1S5SCY4,1
A0A1S5SD25,1
A0A1S5SD48,1
A0A1S5SDA3,1
A0A1S5SDF6,1
A0A1S5SDS4,1
A0A1S5SE15,1
A0A1S5SEA9,1
A0A1S5SEC8,1
A0A1S5SED6,1
A0A1S5SEI3,1
A0A1S5SEL6,1
A0A1S5SEN2,1
A0A1S5SF42,1
A0A1S5SF48,1
A0A1S5SF78,1
A0A1S5SFL5,1
A0A1S5SFM7,1
A0A1S5SFR3,1
A0A1S5SG37,1
A0A1S5SG65,1
A0A1S5SGB0,1
A0A1S5SGI2,1
A0A1S5SIQ3,1
A0A1S5VY25,1
A0A1S5VYA1,1
A0A1S5VYI9,1
A0A1S6KVC6,1
A0A1S6KVG4,0
A0A1S6KVN8,1
A0A1S6KVP4,1
A0A1S6KVR0,1
A0A1S6KWC2,1
A0A1S6KWI1,1
A0A1S6KWT2,1
A0A1S6KZY9,0
A0A1S6L127,1
A0A1S6L191,0
A0A1S6L1H0,1
A0A1S6L1H5,1
A0A1S6L1V0,0
A0A1S6L1V1,0
A0A1S6L2C0,1
A0A1S6L2H3,1
A0A1S6L2H8,1
A0A1S6L2L7,1
A0A1S6L3A8,0
A0A1S6L3L4,0
A0A1U8V571,0
A0A1U9AJ98,0
A0A1U9AJL3,0
A0A1U9AK71,0
A0A1U9GL83,0
A0A1U9GM23,0
A0A1U9GQM4,0
A0A1U9GQS8,0
A0A1U9GR94,0
A0A1U9GRF6,0
A0A1U9GS33,0
A0A1U9GSH3,0
A0A1U9GX18,0
A0A1U9GXM0,0
A0A1U9HJX0,0
A0A1U9HWQ2,0
A0A1U9WQS3,1
A0A1U9WQY2,1
A0A1U9WR38,0
A0A1U9WRD0,1
A0A1U9WRF0,1
A0A1U9WRQ3,1
A0A1U9WRZ3,1
A0A1U9WS76,1
A0A1U9ZAE8,0
A0A1V0DX43,0
A0A1V0DXM3,0
A0A1V0DXN6,0
A0A1V0DY74,0
A0A1V0DYB6,0
A0A1V0DYF6,0
A0A1V0DYV1,0
A0A1V0DZ63,0
A0A1V0DZ66,0
A0A1V0DZQ0,0
A0A1V0DZZ3,1
A0A1V0E5I4,0
A0A1V0E5Q7,0
A0A1V0E5V8,1
A0A1V0E659,1
A0A1V0E671,0
A0A1V0E6C8,0
A0A1V0E6I4,0
A0A1V0E6Y5,0
A0A1V0E844,0
A0A1V0E8J5,0
A0A1V0E8S9,0
A0A1V0E924,0
A0A1V0E989,0
A0A1V0E9P1,0
A0A1V0E9P9,0
A0A1V0EAP8,0
A0A1V0EAQ5,0
A0A1V0EBL5,0
A0A1V0EBQ3,0
A0A1V0ECN7,0
A0A1V0ECU0,0
A0A1V0EDL7,0
A0A1V0EDR0,0
A0A1V0EEK7,0
A0A1V0EEN8,0
A0A1W5LJB0,0
A0A1W5LJB9,0
A0A1W5N0F9,0
A0A1W5N0R4,0
A0A1W5N189,0
A0A1W5N1C3,0
A0A1W5P0K6,0
A0A1W5P0P0,0
A0A1W5P530,0
A0A1W5PTQ1,0
A0A1W5PU18,0
A0A1W5PUT3,0
A0A1W5PUU5,0
A0A1W6DWU5,0
A0A1W6DX33,0
A0A1W6DXC5,0
A0A1W6DXS2,1
A0A1W6DXW1,0
A0A1W6DXX2,1
A0A1W6DXX4,0
A0A1W6DY17,0
A0A1W6DY31,0
A0A1W6DYF4,0
A0A1W6DYG9,0
A0A1W6JH34,1
A0A1W6JH68,1
A0A1W6JHI7,1
A0A1W6JHS3,1
A0A1W6JHZ3,1
A0A1W6JI80,1
A0A1W6JIJ7,1
A0A1W6JIU0,1
A0A1W6JJ14,1
A0A1W6JJH0,1
A0A1W6JJY2,1
A0A1W6JKF0,1
A0A1W6JL10,1
A0A1W6JLI9,1
A0A1W6JM05,1
A0A1W6JMH2,1
A0A1W6JN27,1
A0A1W6JNK9,1
A0A1W6JNM6,1
A0A1W6JNR1,1
A0A1W6JNV3,1
A0A1W6JNW4,0
A0A1W6JP42,0
A0A1W6JPD6,1
A0A1W6JPE2,1
A0A1W6JPQ5,1
A0A1W6JPY4,1
A0A1W6JQ85,1
A0A1W6JQB6,1
A0A1W6JQH9,1
A0A1W6JQL2,1
A0A1W6JQT7,1
A0A1W6JQU5,1
A0A1W6JQV6,1
A0A1W6JR07,1
A0A1W6JR65,1
A0A1W6JRA8,1
A0A1W6JRK9,1
A0A1W6JRP6,1
A0A1W6JRQ3,1
A0A1W6JRX0,0
A0A1W6JS12,0
A0A1W6JSC2,1
A0A1W6JSI0,1
A0A1W6JSI5,1
A0A1W6JSV5,0
A0A1W6JT17,0
A0A1W6JTC9,0
A0A1W6JTJ9,0
A0A1W6JTM5,1
A0A1W6JUJ1,0
A0A1W6JUR1,0
A0A1W6JV24,0
A0A1X7QGP1,0
A0A1X9H021,1
A0A1X9H092,1
A0A1X9HVV2,1
A0A1X9HWA0,0
A0A1X9HX89,0
A0A1X9I5F2,1
A0A1X9I5R3,1
A0A1X9I5W6,1
A0A1X9I678,1
A0A1X9I6R1,1
A0A1X9I848,0
A0A1X9I8Y0,0
A0A1X9I948,0
A0A1X9I9G7,1
A0A1X9I9I9,1
A0A1X9I9Y6,1
A0A1X9IAB0,1
A0A1X9IGI4,1
A0A1X9IGW0,1
A0A1X9SFM4,0
A0A1X9SG19,1
A0A1X9SGL2,1
A0A1X9SGN0,1
A0A1X9SGX6,0
A0A1X9SHL4,1
A0A1X9SHN6,1
A0A1X9SHU3,1
A0A1X9SIB3,1
A0A1X9SIB5,1
A0A1X9SIZ0,1
A0A1Y0SYE2,0
A0A1Y0T0G4,0
A0A1Y0T0I7,0
A0A1Y0T0U4,0
A0A1Z1LW00,0
A0A1Z1LWE7,0
A0A1Z1LWS3,1
A0A1Z1LX47,0
A0A1Z1LXH5,0
A0A1Z1LXH9,0
A0A1Z1LYA9,0
A0A1Z1LYB7,0
A0A1Z1LZ37,0
A0A1Z1LZ72,0
A0A1Z1LZN8,1
A0A1Z1X995,0
A0A217EQM4,1
A0A217ER07,1
A0A217ERA9,1
A0A218KC88,1
A0A218KCF2,1
A0A218KCJ1,1
A0A218KD91,1
A0A218KRH9,0
A0A218KS23,0
A0A218L3Z4,0
A0A218M2W9,0
A0A218M3J1,1
A0A218M462,0
A0A218M4E4,0
A0A218M4K3,0
A0A218M4N9,0
A0A218M4W4,0
A0A218M538,0
A0A218M5B5,0
A0A218M5G8,1
A0A218M5S7,1
A0A218M629,0
A0A218M6B7,0
A0A218M6H3,0
A0A218M6R5,0
A0A218M6Z2,0
A0A218M799,0
A0A218M7B0,0
A0A218M7D1,0
A0A218M7U7,0
A0A218M837,0
A0A218M845,0
A0A218M8I9,0
A0A218M8P3,0
A0A218M8T3,1
A0A218MAF4,0
A0A218MAI7,0
A0A219MH17,0
A0A219UQL8,1
A0A219VG62,1
A0A219VHE4,0
A0A219VHH7,1
A0A219VHM8,1
A0A219XD64,0
A0A219Y929,0
A0A219Y9C6,0
A0A219Y9Z2,0
A0A219YA75,0
A0A219YAI1,0
A0A219YB38,0
A0A219YB96,0
A0A219YBD9,0
A0A219YC19,0
A0A219YD94,0
A0A219YDI6,0
A0A219YFC4,0
A0A219YHA3,0
A0A219YHE7,0
A0A220BXX6,1
A0A220BY00,1
A0A220BYG2,1
A0A220BZ23,1
A0A220BZH9,1
A0A220IH83,0
A0A220NQ84,1
A0A220NQF7,0
A0A220NQR5,1
A0A220NQY1,0
A0A220NRA9,0
A0A220NRC1,0
A0A220NRL5,0
A0A220NRT1,1
A0A220NS30,1
A0A220NSC2,1
A0A220NSI9,1
A0A220NSX6,1
A0A220NT07,1
A0A220NTD4,0
A0A220NTE5,0
A0A220NU24,0
A0A221J6E1,1
A0A221J6Q1,1
A0A221J6Q6,1
A0A221J6T5,1
A0A221J6T7,1
A0A221J6U0,1
A0A221J7D6,1
A0A221J7T8,1
A0A221J8H0,0
A0A221SAM6,0
A0A221SAT8,1
A0A221SAT9,1
A0A221SB46,1
A0A221SBH8,0
A0A221SBM7,0
A0A221SBT0,0
A0A221SBX4,0
A0A221SC42,0
A0A222G2W6,0
A0A222YS26,0
A0A222YTZ0,1
A0A222YUU8,1
A0A222YW92,1
A0A222YWG6,1
A0A222YWW5,1
A0A222YXT5,1
A0A222YY59,1
A0A222YYD3,1
A0A222YYH6,1
A0A222YZ81,1
A0A222YZA4,1
A0A222YZF0,1
A0A222YZJ9,0
A0A222YZS4,1
A0A222YZY8,1
A0A222Z087,1
A0A222Z0D9,1
A0A222Z0E1,1
A0A222Z0F1,1
A0A222Z0G0,1
A0A222Z0G3,1
A0A222Z0I2,1
A0A222Z0N7,1
A0A222Z189,1
A0A222Z270,1
